Ano (data);País;Região;Estado;Estado sigla;Município (Municípios);Município Estado;Latitude;Longitude;Espécie florestal;Área (ha)
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Valença;Valença (RJ);-22,23;-43,86;Pinus;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Valença;Valença (RJ);-22,23;-43,86;Outras espécies;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Valença;Valença (RJ);-22,23;-43,86;Outras espécies;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Valença;Valença (RJ);-22,23;-43,86;Outras espécies;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Eucalipto;60
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Eucalipto;87
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Eucalipto;87
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Pinus;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Pinus;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Pinus;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Outras espécies;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Outras espécies;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Varre-Sai;Varre-Sai (RJ);-20,89;-41,83;Outras espécies;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Eucalipto;130
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Eucalipto;144
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Eucalipto;144
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Pinus;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Pinus;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Pinus;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Outras espécies;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Outras espécies;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Vassouras;Vassouras (RJ);-22,36;-43,58;Outras espécies;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Eucalipto;800
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Eucalipto;840
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Eucalipto;840
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Pinus;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Pinus;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Pinus;0
31/12/2014;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Outras espécies;0
31/12/2015;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Outras espécies;0
31/12/2016;Brasil;Sudeste;Rio de Janeiro;RJ;Volta Redonda;Volta Redonda (RJ);-22,49;-44,09;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Eucalipto;180
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Eucalipto;180
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Eucalipto;200
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adamantina;Adamantina (SP);-21,58;-51,06;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Eucalipto;73
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Eucalipto;69
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Eucalipto;67
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Adolfo;Adolfo (SP);-21,29;-49,65;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Eucalipto;1779
31/12/2015;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Eucalipto;1722
31/12/2016;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Eucalipto;1754
31/12/2014;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Aguaí;Aguaí (SP);-22,05;-47,04;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Eucalipto;537
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Eucalipto;545
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Eucalipto;744
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas da Prata;Águas da Prata (SP);-21,91;-46,69;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Eucalipto;300
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Eucalipto;300
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Eucalipto;300
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Pinus;13
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Lindóia;Águas de Lindóia (SP);-22,47;-46,6;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Eucalipto;2928
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Eucalipto;3186
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Eucalipto;3186
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Pinus;1074
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Pinus;1082
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Pinus;1082
31/12/2014;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Outras espécies;18
31/12/2015;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Outras espécies;18
31/12/2016;Brasil;Sudeste;São Paulo;SP;Águas de Santa Bárbara;Águas de Santa Bárbara (SP);-22,86;-49,26;Outras espécies;18
31/12/2014;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Eucalipto;24857
31/12/2015;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Eucalipto;28715
31/12/2016;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Eucalipto;26700
31/12/2014;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Pinus;449
31/12/2015;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Pinus;449
31/12/2016;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Pinus;488
31/12/2014;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Agudos;Agudos (SP);-22,57;-49,11;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Eucalipto;3300
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Eucalipto;2979
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Eucalipto;2713
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Pinus;45
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Pinus;140
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Pinus;140
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alambari;Alambari (SP);-23,55;-47,87;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Eucalipto;120
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Eucalipto;120
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Eucalipto;120
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Pinus;3
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Pinus;2
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Pinus;2
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alfredo Marcondes;Alfredo Marcondes (SP);-21,94;-51,4;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Eucalipto;80
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Eucalipto;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Eucalipto;
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Pinus;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Pinus;
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Outras espécies;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altair;Altair (SP);-20,53;-49,09;Outras espécies;
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Eucalipto;12737
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Eucalipto;11500
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Eucalipto;13822
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Altinópolis;Altinópolis (SP);-21,02;-47,39;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Eucalipto;110
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Eucalipto;108
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Eucalipto;107
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alto Alegre;Alto Alegre (SP);-21,61;-50,19;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Eucalipto;2500
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Eucalipto;2500
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Eucalipto;2500
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alumínio;Alumínio (SP);-23,53;-47,28;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Eucalipto;1
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Eucalipto;1
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Eucalipto;1
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Florence;Álvares Florence (SP);-20,29;-49,92;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Eucalipto;500
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Eucalipto;500
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Eucalipto;500
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Pinus;2
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvares Machado;Álvares Machado (SP);-22,13;-51,52;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Eucalipto;800
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Eucalipto;2600
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Eucalipto;2600
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Álvaro de Carvalho;Álvaro de Carvalho (SP);-22,09;-49,73;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Eucalipto;380
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Eucalipto;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Eucalipto;390
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Pinus;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Outras espécies;
31/12/2016;Brasil;Sudeste;São Paulo;SP;Alvinlândia;Alvinlândia (SP);-22,45;-49,76;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Eucalipto;146
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Eucalipto;146
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Eucalipto;146
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo Brasiliense;Américo Brasiliense (SP);-21,72;-48,03;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Eucalipto;1
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Eucalipto;1
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Eucalipto;1
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Américo de Campos;Américo de Campos (SP);-20,29;-49,77;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Eucalipto;4337
31/12/2015;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Eucalipto;4340
31/12/2016;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Eucalipto;4338
31/12/2014;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Pinus;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Pinus;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Outras espécies;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Outras espécies;0
31/12/2016;Brasil;Sudeste;São Paulo;SP;Amparo;Amparo (SP);-22,7;-46,8;Outras espécies;0
31/12/2014;Brasil;Sudeste;São Paulo;SP;Analândia;Analândia (SP);-22,12;-47,68;Eucalipto;5580
31/12/2015;Brasil;Sudeste;São Paulo;SP;Analândia;Analândia (SP);-22,12;-47,68;Eucalipto;5580
31/12/2016;Brasil;Sudeste;São Paulo;SP;Analândia;Analândia (SP);-22,12;-47,68;Eucalipto;5580
31/12/2014;Brasil;Sudeste;São Paulo;SP;Analândia;Analândia (SP);-22,12;-47,68;Pinus;0
31/12/2015;Brasil;Sudeste;São Paulo;SP;Analândia;Analândia (SP);-22,12;-47,68;Pinus;0
